id,login,BordaCount,12MonthActivityNum,Authority,FollowersNum,ForkedHindex,WatcherHindex,usrPageRankScore
153813,"michaelvillar",3617,1067,3228,1250,28,52,7700
153818,"hcatlin",1749,1074,3213,1037,29,56,1785
154240,"Jessecar96",7807,1072,14308,1298,29,55,11510
154330,"rngtng",6883,1053,13905,1445,29,53,8465
154562,"yyu",5893,1079,8665,1300,28,54,10220
154603,"zrong",6217,1071,13426,1193,23,50,6719
154643,"evadne",3511,1067,6802,1247,29,50,3716
154677,"saucelabs",7827,1053,17394,1455,25,51,8371
154965,"jp9000",2393,1076,1605,1135,29,56,5440
155022,"ryderr",7058,1078,18953,1291,31,58,4103
155057,"mar-v-in",9965,1019,28603,1365,29,54,5045
155136,"shawndrost",5575,1080,3920,1333,31,59,13882
155140,"irachex",9100,1065,17981,1408,30,56,12479
155173,"bluesmoon",4055,1045,9025,1330,28,54,3379
155204,"dotMorten",9502,1040,14982,1429,29,53,16885
155233,"dwestheide",9693,1074,8646,1493,31,56,23819
155256,"samsoir",7930,1079,24296,1345,29,56,1952
155316,"camsong",1458,991,1674,773,29,52,2792
155382,"hayeah",1995,995,2699,980,28,47,3283
155409,"manageyp",4778,1079,3426,1116,31,57,11770
155463,"ShiningRay",4372,1061,5587,1251,30,57,8000
155477,"windy",4265,1035,5455,1187,28,53,7861
155498,"zhouguangming",2649,1073,2192,981,32,59,5804
155547,"dabeaz",700,1066,471,788,28,52,1250
155608,"codylindley",1257,1062,2331,898,30,51,1207
155629,"chrismessina",2718,1071,6330,1257,32,59,1570
155633,"mattsears",8358,1079,14293,1440,30,55,13397
155688,"chalkers",9212,998,18917,1255,29,54,12194
155695,"sagmor",9370,1067,15518,1425,29,55,15917
155800,"netroy",8198,1075,14337,1376,30,56,12804
155854,"webiest",4878,1080,6250,1318,30,57,9072
155861,"rgv151",7280,1027,14448,1481,30,55,9294
155912,"mikehostetler",4968,1074,14892,1373,30,58,685
155945,"MayogaX",7899,1079,10890,1382,31,58,15206
156010,"Cofyc",5384,1045,14085,1424,29,56,2954
156160,"alanhaggai",8153,1080,14810,1455,32,59,12108
156258,"dandenney",6961,1010,8946,1437,31,57,13699
156620,"lizzie",7557,1074,13918,1394,31,57,10857
156627,"stevan",4070,1015,8891,1268,27,48,3664
156654,"tommeagher",8901,1031,5167,1462,29,54,24529
156667,"kentbrew",9627,1075,28300,1421,30,57,3989
156685,"EvandroLG",8470,1063,10427,1409,29,50,17697
156714,"JT5D",4110,1080,3549,1262,29,57,9077
156759,"yogsototh",9576,984,18892,1386,29,50,13365
156983,"arya",9675,1077,30784,1422,32,59,1683
157023,"5HT",3373,1041,6858,1212,30,54,3204
157061,"tzolov",9167,1062,18273,1525,30,55,12338
157132,"Morteza",8505,1073,3582,1390,30,58,24631
157243,"caesar0301",5519,1051,6760,1195,28,53,11040
157344,"mattwynne",7184,1043,19777,1335,29,54,3820
157585,"swetland",4446,1075,9865,1251,28,53,3973
157680,"marcuswestin",838,1067,1600,962,26,51,414
157691,"natduca",3662,1033,4142,1426,30,55,6787
157698,"vedaldi",8962,1078,25036,1270,28,53,5011
158122,"odino",9186,1036,14107,1389,30,55,16757
158146,"weilu",3958,1073,4895,1314,29,55,7158
158331,"jlivni",9464,1078,19140,1461,31,58,12527
158421,"cmaxw",7546,1071,16917,1292,30,56,7915
158443,"mala",3116,1079,6235,1182,31,58,3057
158488,"kcm1700",6747,1067,4662,1490,31,58,17194
158520,"fujiwara",9713,1015,19166,1391,30,50,13579
158812,"viniciusteles",2666,1080,5161,1101,31,58,2758
158830,"bterlson",2593,993,4054,1225,28,53,3584
158856,"joshknowles",8773,1080,26976,1451,30,57,2182
158858,"oleganza",3327,1054,7069,1247,28,50,2825
158864,"jseifer",6863,1071,18059,1288,31,58,4371
158983,"l15n",9996,1073,31104,1470,31,58,2475
158992,"peleteiro",6203,1072,13990,1383,30,57,5905
159080,"kasima",9517,1056,15731,1456,31,58,16122
159132,"AndorChen",4136,1072,5306,1229,28,52,7442
159161,"oren",7833,979,15531,1396,29,53,10384
159251,"liyong03",5864,1080,10749,1326,28,55,7985
159445,"mizzy",2728,1049,4655,1082,28,49,3485
159455,"yaotti",5543,1076,10896,1358,32,59,6763
159504,"houqp",5468,928,9630,1371,29,56,7913
159589,"72lions",6618,1079,19108,1429,30,54,2277
159607,"BKcore",5990,1077,7344,1392,27,51,11772
159650,"ramalho",1452,1057,2190,717,29,54,2237
159776,"snarez",7112,1080,6355,1477,32,54,16745
159787,"yosuke-furukawa",5445,970,9587,1292,28,44,7893
159795,"FilippoBiga",5566,1080,2543,1327,27,53,15254
159839,"DooMLoRD",4758,1078,10050,1175,25,53,5012
160007,"airen",811,1067,1174,490,32,54,1208
160059,"jvns",259,1054,246,249,26,44,423
160093,"kuina",9498,1078,26542,1294,31,57,5410
160201,"jvoisin",7699,943,7174,1454,30,56,18208
160242,"unionx",7241,1054,13115,1316,31,57,10604
160243,"MaskRay",2429,1037,3775,1105,29,51,3451
160244,"liuzheng712",9112,1030,22148,1448,31,56,8370
160250,"matt-42",5305,1066,5959,1407,28,55,10826
160317,"hax",367,992,409,382,29,47,580
160318,"06wj",8653,1066,16543,1376,30,55,12205
160322,"pandamicro",8447,852,18843,1356,29,57,9437
160336,"Fakefish",8618,1054,11234,1352,31,56,17434
160605,"sroberts",2192,959,4932,1196,28,51,1587
160804,"gleitz",3911,1073,6497,1358,28,52,5352
160895,"plamere",3637,1070,8661,1235,27,45,2364
160896,"alexdantas",9527,1080,13048,1451,29,52,18851
161044,"daqing",8507,1077,14971,1378,28,56,13272
161053,"johanbrook",5693,1039,15755,1460,30,54,2329
161260,"engelgabriel",8812,848,18413,1359,31,58,11227
161386,"six519",9106,1067,13490,1427,28,55,16982
161401,"ansjsun",3354,1059,6234,1064,29,55,3911
161426,"asweigart",4646,1045,9986,1070,25,46,4764
161562,"rponte",7022,1067,17943,1244,29,57,5068
161608,"petroniocandido",5787,1055,11451,1460,31,59,6959
161772,"girliemac",2904,1054,3367,1140,28,53,5244
162397,"Darklg",5000,1056,2462,1398,29,52,13225
162458,"BenWard",2185,1080,5217,1275,31,56,1067
162476,"brettstimmerman",3479,1079,8523,1389,30,55,1718
162494,"adewale",4626,1061,12223,1367,30,59,2127
162622,"ErisDS",586,789,501,621,30,56,1239
162637,"ccheever",6729,1061,21553,1378,30,55,378
162680,"chanian",9704,1080,29698,1429,30,57,2900
162808,"cmather",2254,1069,2734,1256,27,52,3853
163233,"kitak",8433,1040,14715,1388,31,56,13296
163235,"ahomu",7288,1062,15279,1346,28,50,8597
163260,"toscho",8418,1079,20160,1365,29,52,7799
163313,"marksteve",3633,999,5209,1320,28,51,5783
163430,"JamesMGreene",6282,998,14611,1420,27,50,5633
163473,"makaimc",3743,1059,5673,1138,27,49,5818
163492,"jpsim",1061,525,1767,948,25,43,1530
163504,"kevva",1079,938,733,660,27,38,2501
163631,"neilcarpenter",9305,1077,15851,1394,29,53,15378
163695,"chinchang",3360,1017,3246,1093,27,46,6934
163703,"Pirhoo",9439,1046,20004,1391,30,57,11705
163957,"sgillies",4730,777,11930,1263,30,53,3202
164027,"jaysoo",9093,1064,21504,1382,29,49,8961
164087,"rjrodger",2925,1009,5387,1177,26,50,3300
164294,"watson",1929,928,3078,1074,28,35,2674
164483,"wout",6795,1057,15433,1370,25,49,6714
164582,"elgalu",6022,945,5990,1323,30,56,13440
164605,"enaqx",6820,1068,4404,1149,30,56,18052
164678,"amateurhuman",4915,1080,5724,1238,31,59,9807
165115,"googollee",1936,1056,2633,1160,27,51,2915
165153,"benjamintanweihao",5143,1037,10377,1282,29,52,5978
165399,"jacquesberger",4794,1077,5037,1430,29,58,9891
165450,"lightory",7321,1079,13315,1387,30,56,10638
165732,"spriebsch",9109,1078,30264,1320,31,56,314
165977,"christoomey",9554,1055,23158,1327,29,50,9006
166096,"pirelenito",8950,811,16203,1418,30,54,13929
166126,"bs",8497,1079,26188,1444,31,59,1948
166140,"sundaykofax",5095,1080,7752,1480,31,59,8179
166163,"damon",7466,1080,19393,1425,31,59,4989
166185,"joannecheng",6970,1057,15264,1441,31,58,7379
166336,"abiggerhammer",5219,1070,14264,1389,30,56,2217
166385,"the5fire",3598,1074,4709,1020,25,51,6413
166400,"TimToady",1990,1080,3640,1146,31,59,2067
166401,"hoelzro",7116,1037,15661,1406,27,50,7579
166482,"nathanleclaire",5023,970,9271,1308,29,49,6683
166503,"prakhar1989",610,1037,623,276,26,47,1319
166632,"jookyboi",7301,1075,3088,1476,31,58,20687
166912,"aconbere",8946,1080,25257,1441,29,56,4571
166971,"jikeytang",2061,1070,3134,764,28,54,3205
167141,"mathematical-systems",6814,1080,8155,1467,30,57,13942
167231,"aemkei",1655,1048,3249,925,32,57,1639
167284,"toomore",9942,1074,24563,1375,29,55,8976
167303,"georgebrock",7351,1049,19455,1385,29,54,4631
167556,"lancy",1802,1074,649,917,29,53,4620
167670,"mzabriskie",1557,1063,1513,899,28,46,3087
167679,"lrug",4566,1080,11581,1461,30,59,2447
167807,"patrickkettner",5621,1008,11408,1387,29,54,6570
167980,"andyshora",7911,1063,16503,1300,29,54,9743
168009,"Rarst",3676,917,1131,1334,30,48,10068
168013,"bpasero",9529,227,15685,1461,31,58,17063
168091,"ivolo",2621,1080,4624,1389,29,51,2847
168153,"coderoshi",9457,1071,18525,1385,28,54,13213
168268,"WilsonPage",3185,767,2033,1326,28,52,7630
168471,"peterhellberg",8721,1070,16444,1382,28,49,12601
168714,"sadjow",3920,1071,3161,1086,31,59,8990
168734,"kristoferjoseph",2146,989,4161,1182,29,51,2170
168760,"lxe",9767,1029,27627,1455,30,54,5225
168873,"matsko",730,950,1073,499,31,54,1164
168887,"matthew-andrews",4938,415,7053,1308,26,48,9167
168895,"jespino",5706,921,8336,1406,29,54,9956
168977,"sadasant",8853,1068,15523,1419,31,57,13985
169298,"yireo",9730,1059,6260,1482,26,50,26413
169392,"tareq1988",6435,1027,13546,1109,22,47,7548
169544,"eston",5495,1080,16544,1410,31,58,924
169553,"tater",4201,1080,12376,1399,32,59,484
169555,"brntbeer",1840,1024,2867,1017,31,57,2503
169581,"kamzilla",3773,1080,10113,1334,31,59,1243
169585,"zachwaugh",9255,1063,20631,1417,28,53,10410
169828,"steveward",5557,1076,10462,1457,32,60,7162
169850,"rsese",6017,1078,10736,1402,29,57,8446
169890,"MortimerGoro",8445,1053,4572,1439,29,55,23419
169953,"abhshkdz",4925,1073,6368,1248,28,54,9196
170005,"Dannvix",8802,1079,15396,1419,28,53,13913
170363,"kelwin",6617,1080,5881,1430,29,56,15496
170400,"xiaogaozi",6248,1074,12737,1405,30,56,7273
170477,"jonathanstark",8100,1078,19002,1376,28,55,7790
170682,"mikispag",9087,1056,9354,1481,28,55,20983
170697,"svenefftinge",8496,959,21983,1449,29,55,6273
170773,"timbl",483,1036,661,731,31,57,345
170779,"softlayer",2680,1078,2016,1424,23,45,5632
170827,"SammyK",8811,1036,16133,1306,29,56,13375
170846,"larsacus",5999,1075,8774,1444,28,54,10317
170907,"voidnothings",8221,1079,17198,1501,32,59,9864
170964,"alikaragoz",4166,1076,7231,1203,28,51,5669
171087,"michalkonturek",6778,1069,13188,1411,26,48,8863
171316,"vanpelt",9282,1077,26626,1481,30,55,4434
171394,"jonatas",8302,1041,10565,1406,30,56,16945
171456,"mmalone",1799,1080,4564,1169,31,57,436
171528,"adamcooke",9914,1059,23925,1400,30,53,9498
171545,"jdpace",4173,1080,10683,1412,28,56,2043
171969,"trey",6155,1075,13164,1423,31,56,6539
172162,"zhuangbiaowei",2000,1072,2267,824,30,56,3803
172389,"YorickPeterse",5076,1005,7470,1360,28,52,8578
172874,"telekommunisten",7118,1079,16177,1455,31,57,6971
173067,"myfear",8336,1068,19570,1422,28,54,8039
173333,"shurcooL",1673,641,2790,1093,28,42,2418
173394,"petrnohejl",3156,1074,372,1022,29,55,9206
173480,"vbatts",9579,829,25414,1341,29,50,7052
173572,"mlnlover11",9267,1080,16767,1460,28,49,14266
173821,"pezy",6189,1069,13371,1151,29,55,6718
174322,"ming1016",2724,1072,1172,977,30,49,7038
174637,"vgururao",9346,1077,12050,1520,32,59,19194
174689,"thedaniel",3415,1051,7315,1323,31,57,2797
174786,"justin808",7087,845,12801,1345,29,55,10579
174794,"rwaldron",146,740,323,247,23,43,201
174955,"jfrazelle",308,948,343,346,26,33,498
175279,"wchen-r7",5666,876,11813,1268,31,57,6548
175409,"eseedo",4552,1072,6377,1038,29,55,8049
175771,"grant",2743,942,3128,1121,29,51,5121
176315,"vedovelli",4304,1017,7641,1017,28,54,5974
176565,"nRike",6125,1072,15688,1301,30,57,4020
176703,"vsavkin",1504,898,2967,823,28,46,1713
176747,"pereferrera",9886,1079,11438,1517,29,57,21759
176799,"bsspirit",2490,1078,3812,840,24,47,3823
176877,"electronicwhisper",3437,1072,7844,1360,30,55,2273
176940,"azizshamim",8582,1070,12575,1341,31,59,15943
177062,"appsforartists",5610,665,13544,1407,29,54,4721
177113,"jaw6",9372,1067,21402,1410,31,58,10047
177206,"nibrahim",8875,1048,25056,1343,30,56,4648
177547,"benek",8941,1078,6819,1497,31,59,22936
177657,"mholt",1500,978,616,912,28,49,3870
177668,"pedromarins",8019,1077,4487,1466,31,59,21946
177766,"fdaciuk",2998,854,3001,979,30,47,6315
177781,"djalmaaraujo",9655,1054,13987,1367,29,54,18495
177843,"nettoyeurny",6299,1071,7559,1398,28,54,12691
177897,"jgh-",9760,1078,8705,1450,30,58,24067
177972,"FaridSafi",5145,1021,10558,1271,28,52,5830
178015,"evilsocket",825,1060,1370,466,25,43,1124
178135,"Crisu83",8363,1018,22889,1250,31,57,5069
178222,"peterhajas",5236,1077,14782,1309,29,54,1849
178530,"jayli",815,1078,574,534,28,52,1797
178719,"dunglas",5029,691,11172,1234,26,46,5159
178791,"RadoRado",6186,1047,17954,1178,30,57,2111
178848,"belaban",6631,1070,12102,1457,28,55,9310
178904,"penguinho",9404,1079,3202,1422,31,57,28333
178927,"albertomolina",6854,1068,6291,1512,31,59,15900
178943,"iH8sn0w",4924,1078,8121,1119,28,53,7565
179039,"puredanger",5064,1034,10085,1315,31,56,5938
179071,"msftguy",9189,1079,8353,1426,29,55,22438
179253,"menghan",9862,1075,20695,1452,31,58,12505
179348,"jwise",9061,1066,27852,1433,29,56,2405
179349,"keroserene",6803,1064,8192,1442,30,56,13892
179693,"EricSimons",6809,1068,4208,1493,30,57,17850
179735,"westonruter",2576,559,4935,1310,26,53,2994
179766,"dajobe",9195,1073,24690,1400,27,52,6152
179829,"gotwarlost",8132,1058,7204,1384,28,56,19741
179854,"eam",3108,1066,4175,1285,30,57,5004
179862,"JeOam",9048,1066,10941,1380,32,59,19285
180101,"capttaco",8092,1080,17216,1411,30,57,9507
180135,"skyl",9809,1066,18819,1465,30,57,14173
180184,"matiasinsaurralde",1835,955,1615,944,29,51,3888
180703,"mcolyer",4766,1059,9706,1389,29,53,5190
180742,"simongeilfus",7162,1054,13837,1381,29,48,9600
180838,"laras126",8584,1070,3954,1458,26,53,24480
180955,"jwerle",2278,994,4704,1290,28,46,1992
181180,"oklai",3305,1079,3282,1180,29,58,6595
181185,"stoeffel",5260,915,6890,1338,29,41,9964
181260,"jmonteiro",6973,1063,19224,1404,30,57,3461
181296,"pedrofranceschi",3492,1073,6026,1101,30,56,4595
181396,"hgfischer",8897,1043,7549,1391,29,55,22192
181525,"dnomak",5249,1060,7711,1169,30,53,9134
181919,"ocean90",9690,689,11181,1392,29,56,21765
181946,"savetheclocktower",3524,1071,9228,1341,31,57,1237
182107,"tigefa4u",9330,1043,3270,1301,31,56,28159
182212,"miquelcamps",4078,1078,4821,1347,29,56,7612
182373,"spencerfinnell",8118,1037,6530,1470,31,59,20272
182762,"dalinaum",3489,1025,4851,1176,31,56,5720
183084,"t3rmin4t0r",8845,1070,9642,1457,29,54,19793
183514,"chrislacy",2542,1069,1645,1343,31,58,5645
183727,"halzhang",1873,1078,855,734,28,55,4872
183846,"bbcallen",1539,1076,1462,897,31,56,3085
184028,"leomindez",8450,1053,20047,1394,31,56,8001
184165,"billynyh",6379,1078,338,1145,32,58,20449
184219,"android10",434,1067,360,238,28,49,941
184388,"tjerkw",6513,1072,2411,1357,30,58,18646
184646,"chieffancypants",8648,1074,11811,1319,30,56,16975
184747,"phpnut",5845,1078,14915,1263,32,60,3817
184823,"trishume",5160,991,9662,1315,28,46,6786
185411,"zhaoda",9663,1077,16523,1347,29,55,15988
185563,"ianloic",9430,1036,30173,1439,30,57,1482
185706,"josephwilk",1969,1074,4215,1138,26,44,1465
185726,"marcusphillips",1706,1080,2139,1241,30,57,2541
185854,"jitter",3104,1080,7636,1481,31,59,1305
185861,"1Marc",7189,1077,21421,1360,27,54,2134
186270,"Urigo",1268,954,2059,762,24,45,1776
186435,"aleborba",5514,1080,8246,1304,30,57,9386
186487,"MadRabbit",6161,998,13310,1349,29,50,6562
186643,"danielmiessler",1769,1066,2407,714,28,48,2966
186656,"idning",6070,1072,8566,1300,29,54,10962
186664,"ianlancetaylor",2704,1051,4982,1355,32,57,2786
186771,"deepak1556",5171,965,5499,1291,32,59,11006
186790,"mavam",8685,1065,24386,1391,27,51,4486
186938,"rdpeng",329,1068,682,115,22,50,339
186952,"jeffreyhorner",4953,1079,13186,1380,29,54,2321
187129,"cpsievert",6624,904,16394,1320,28,50,5310
187216,"skendrew",7398,1077,10569,1524,31,60,13495
187311,"pauldowman",8768,1067,22589,1406,29,55,6613
187352,"rosstuck",9148,1070,16457,1362,30,55,14237
187425,"derekcollison",1704,1040,3688,1163,31,55,1110
187450,"briandorsey",2857,1079,5153,1337,30,56,3079
187503,"ShobhitSharma",9052,1045,8712,1321,31,58,21615
187561,"exarkun",7483,957,14993,1484,31,58,9542
187589,"kristopolous",4073,1040,5417,1353,29,50,7039
187793,"3LviS",4506,435,4136,1132,29,51,10689
187797,"joeldev",2865,1080,4898,1218,29,57,3480
188297,"ifnu",5789,1075,4394,1487,31,59,13979
188318,"davemo",3390,1068,7883,1047,25,49,2396
188322,"rpl",9738,998,26066,1472,30,55,6696
188323,"jkocherhans",8094,1080,20582,1453,31,59,6113
188365,"ericmann",3531,1019,3882,1356,26,49,6646
188614,"discordianfish",6398,899,4649,1464,29,52,16108
188871,"MrChrisJohnson",9072,1078,17439,1419,29,56,12880
188965,"copumpkin",1887,880,5081,1113,29,54,521
188968,"larrytheliquid",8623,1078,25478,1419,30,54,3117
189114,"amsul",4219,1058,2574,1365,30,55,10408
189856,"TimOliver",5477,1003,9473,1283,28,48,8124
190176,"bdd",8777,1077,21633,1427,31,58,7561
190180,"sleeper",9256,1077,20757,1386,30,59,10297
190207,"stubailo",1796,509,3670,992,28,47,2080
190247,"Andersos",8522,897,19376,1475,32,59,8979
190468,"mnielsen",298,1080,511,264,27,51,211
190508,"hentaiphd",5373,1080,8291,1412,31,58,8687
190693,"eoftedal",7115,1050,12496,1471,30,54,10653
190726,"chineking",9059,1078,8009,1317,30,58,22342
190763,"emre",3223,1074,5697,1113,27,44,4015
190805,"miloops",9013,1080,26302,1409,30,57,3757
190927,"iagox86",2816,1073,1245,1282,28,53,6953
191015,"YuhangGe",8671,1072,8350,1467,31,56,20380
191963,"duodraco",6227,1073,8626,1329,29,56,11403
192416,"jefflembeck",9229,911,20879,1399,30,57,10222
192490,"knu",7157,1015,14064,1371,26,50,9389
192868,"takuma104",9174,1080,25455,1374,30,57,5330
192888,"daveverwer",9051,1079,23996,1383,31,59,6232
193507,"seivan",8295,1023,22230,1393,28,48,5307
193815,"kevinSuttle",6360,782,14669,1376,29,55,6116
194077,"JunichiIto",8183,1020,1768,1426,29,55,25334
194198,"gdi2290",627,665,895,577,25,41,1183
194664,"jiahao",7324,970,19311,1296,29,52,4851
194988,"dankurka",6320,1072,9490,1444,29,57,10802
195207,"taea",9943,1069,21389,1379,30,54,12152
195314,"sgonzalez",1263,1080,463,882,30,57,3080
195694,"kehribar",8665,1074,10528,1488,29,54,18166
195795,"mrprompt",7391,929,6468,1384,30,57,17864
195890,"stantona",7377,1076,17988,1517,31,59,6032
195947,"morganherlocker",6275,1040,12623,1342,30,52,7633
196089,"mremond",8955,1056,17396,1427,31,59,12488
197689,"auremoser",7016,932,21741,1291,31,56,1347
198192,"windytan",2958,1066,5719,1157,29,53,3054
198591,"jcrosby",3793,1080,9980,1396,29,56,1387
198774,"pdubroy",9792,1030,27152,1434,31,56,5813
198824,"densh",6828,861,2129,1406,30,55,20307
198834,"snarfed",7251,957,12748,1414,29,47,11025
198839,"bslatkin",2638,1070,5349,1104,28,47,2474
198982,"fastred",2339,1054,3918,1084,27,46,3061
199186,"kelonye",5569,1056,4529,1384,30,53,13238
199279,"endeav0r",8565,1076,7983,1480,30,54,20327
199301,"chantastic",6799,1024,11118,1379,30,52,11052
199313,"stevekinney",3937,896,3190,1334,28,52,8962
199473,"mekarpeles",8511,1020,19178,1418,29,54,9086
199498,"wesleywillians",7163,1064,17561,1137,28,55,6110
199538,"snorpey",3564,1053,8546,1221,28,52,2264
199676,"lauradegroot",8513,1079,12274,1511,31,57,15834
199764,"jgebhardt",9496,1075,8203,1398,30,57,23641
199939,"stevegury",3483,1025,6990,1396,31,57,3323
200245,"bmpvieira",7099,1062,11959,1413,29,56,11191
200394,"adoy",8880,1077,27334,1410,29,55,2296
200523,"jstn",8531,1074,26674,1415,31,57,1599
200568,"igorzi",8829,1080,21114,1422,31,58,8287
200589,"natfriedman",9135,1080,29137,1409,31,58,1441
200679,"ahmetalpbalkan",966,556,1337,648,27,46,1916
200697,"ibab",4283,922,2188,1350,30,53,11125
200846,"dottorblaster",8954,1055,15551,1388,31,56,14375
201214,"xiangzhai",9752,1040,20017,1356,29,53,12860
201383,"nikolas",9442,151,25757,1494,30,55,6750
201444,"uberspot",6699,1068,8124,1330,30,54,13745
201832,"otw",3697,1080,2466,1069,31,59,8906
201868,"paf31",3178,646,5801,1208,27,47,4085
201923,"condesa",9233,1078,2361,1428,31,59,28550
201956,"satyr",6067,1078,14967,1395,29,54,4453
201961,"veganstraightedge",9173,696,25462,1432,30,57,5639
202426,"xiangshouding",3756,1066,6040,1225,28,51,5388
202976,"hatRiot",2378,1078,3766,1324,27,52,3045
203192,"yzprofile",5449,1059,10291,1363,30,56,7031
203326,"pcmanus",6159,1073,14476,1456,30,57,5205
203409,"ahmadnassri",7374,979,10229,1337,28,50,14068
203731,"mdlayher",8972,827,15166,1436,30,48,14996
203958,"broady",2740,772,6430,1202,30,53,1902
204115,"Chicago",5602,1069,8037,1520,30,57,9684
204241,"jonreid",7092,1069,16846,1341,30,53,6344
204514,"gregorycollins",8342,1080,25434,1413,31,58,2194
204665,"PeteMall",6708,1080,13098,1487,31,59,8618
204683,"tollmanz",6090,1066,11491,1398,28,51,8008
204684,"Otto42",4993,1076,7017,1348,31,57,8664
204704,"helenhousandi",1949,1080,1442,1272,29,53,4007
204720,"mpeshev",5367,1078,11295,1316,30,57,5770
204812,"CyberShadow",8862,847,25791,1381,32,56,4016
204861,"74hc595",9692,1076,13888,1513,30,53,18558
204925,"cpq",8315,1041,5525,1426,31,58,22020
204997,"raimohanska",5856,1049,8524,1370,28,50,10172
205005,"emish",8163,1065,4866,1440,31,59,22110
205092,"dangoor",6359,1073,17042,1441,30,58,3382
205130,"sanemat",9585,580,11706,1426,28,56,20944
205248,"Russell91",3654,1038,1611,1247,26,49,9481
205348,"timdorr",4017,990,6793,1224,30,56,5648
206043,"calio",2167,1074,5433,1423,29,53,639
206044,"54chen",8187,1074,2908,1371,32,59,24201
206059,"hugozhu",2537,1077,4853,1126,29,53,2645
206087,"dodgepudding",4291,1080,3686,1215,28,56,9631
206098,"smallfish",5818,1076,4241,1302,27,54,14395
206117,"mdiep",2495,934,4181,1183,29,50,3268
206234,"kevsmith",7921,826,24604,1377,29,55,1824
206253,"flike",9593,1063,7974,1334,31,55,24310
206370,"admsyn",7224,1076,10550,1418,31,56,13003
206401,"mariuswatz",4419,1077,11086,1322,29,55,2594
206408,"benfry",2523,1038,2541,1159,31,58,4908
206409,"REAS",1394,1069,753,1118,31,57,3039
206831,"yixuan",9219,1041,23577,1325,28,49,7436
207144,"acolangelo",8084,1077,17675,1408,30,56,9022
207319,"kdaigle",5811,1069,10413,1333,31,56,8178
207515,"eudoxia0",5663,1042,8696,1346,27,46,9426
207527,"radex",6892,1015,11432,1323,30,54,11116
207544,"brendankenny",3707,884,3055,1256,29,56,8354
207552,"lindaliukas",1848,1080,2034,1040,31,58,3279
208059,"scottgu",8185,1075,8830,1320,31,59,18326
208403,"mikefowler",9466,1056,13512,1399,28,54,18248
209064,"brenna",5493,1053,12070,1368,29,57,5454
209164,"muratcorlu",8933,1060,14092,1318,30,56,15841
209243,"jssjr",6365,1072,9299,1407,28,54,11199
209361,"adrn",5344,890,4115,1474,28,54,12939
209499,"bitwalker",6500,993,15038,1364,25,47,6079
209504,"krasimir",1540,1054,1845,830,24,38,2819
209745,"snipe",4567,994,8421,1121,27,51,6045
209766,"chuangbo",7583,1054,10300,1396,28,55,14574
209841,"chrishwiggins",7701,1077,19099,1444,30,58,6171
209855,"matpalm",6045,1050,16423,1348,29,49,2987
209887,"zamansky",9073,1061,21476,1471,31,56,8812
209983,"hilaryparker",2679,1074,6455,1190,29,54,1415
210100,"jwheare",8567,971,27006,1412,30,55,1486
210330,"hapticdata",3646,1070,2977,1293,29,55,7999
210337,"GianArb",6770,912,11254,1333,30,52,11005
210487,"micahflee",2380,1030,4034,1102,28,49,3052
210541,"trevp",3336,1080,3296,1377,30,53,6464
210736,"hraberg",2362,1076,3727,1398,29,53,2963
210740,"marick",9428,1051,21720,1369,28,51,9979
210921,"MosheBerman",9114,1047,14378,1346,27,50,16241
211081,"phoenixperry",5934,1072,10404,1456,30,56,8477
211093,"neilmendoza",3020,1078,4080,1373,29,52,4681
211164,"suguru",7158,1076,15927,1306,28,52,7529
211509,"neonichu",939,868,1499,774,27,30,1233
211625,"milizhang",5159,1079,14996,1346,31,57,1318
211806,"mtitolo",3933,1054,6703,1259,30,56,5350
211925,"soenkehahn",9930,909,8433,1508,30,54,25088
212282,"RichardLitt",1283,98,2334,936,26,48,2255
212634,"wyuenho",7936,1020,14406,1366,26,54,11905
212757,"averagesecurityguy",4428,1068,2143,1310,28,47,11590
212762,"hellman",4429,1080,7757,1360,27,54,5909
212794,"bwall",3847,1053,5290,1364,29,49,6309
212879,"johnpapa",53,941,91,56,18,34,83
212904,"crazybob",874,1078,1709,996,31,57,342
212938,"jasnell",3206,802,3486,1253,29,50,6285
212976,"lornajane",3887,1018,6795,1255,26,55,5104
213094,"Knio",1392,1065,3512,1088,29,55,310
213095,"bradj",4341,1067,12763,1529,31,59,439
213141,"ianhanniballake",2516,996,3434,1147,29,53,4034
213173,"mikepenz",432,1047,618,275,24,46,672
213283,"lucasr",364,1080,83,302,27,53,887
213322,"cvondrick",2389,1067,2271,1315,29,53,4581
213578,"jackdied",2382,1072,1212,1377,30,56,5557
213642,"cedricpinson",6208,1055,10656,1445,28,54,9207
213662,"wardbell",7588,688,17317,1289,29,56,8050
213749,"rFlex",4289,1080,4580,1302,29,54,8642
213985,"jglovier",2009,978,2465,1010,27,51,3555
214222,"elliottkember",9828,1069,26804,1408,31,57,6328
214281,"harrisj",6846,767,18924,1384,29,54,3673
214707,"bobatkey",6306,1065,7303,1513,31,55,12850
215488,"zenazn",6834,1062,13873,1336,30,56,8454
215576,"edunham",5241,890,5746,1428,30,56,10979
215587,"sxywu",6873,1046,2743,1464,30,54,19580
215625,"kcharwood",2414,1041,2737,995,30,56,4545
215809,"andreareginato",5648,1070,11378,1208,29,54,6801
215879,"kshyatt",5321,869,7374,1493,30,57,9591
